A B A A B B A B
12.548369 -4.094674 -18.953777 16.370820 1.079832 1.494755 -3.231908 -1.057683
15.032808 -5.540698 -17.205199 14.117356 -0.898368 1.273725 -4.023437 -1.568927
15.865106 -6.899403 -16.891453 14.028602 0.732166 4.291170 -2.962127 -1.118041
15.297198 -4.631844 -17.191806 13.628224 2.487793 1.791191 -1.894755 -2.237680
15.907798 -2.982652 -16.443664 11.443740 4.496577 4.860246 -1.208899 -1.281107
15.753001 -3.261552 -16.157777 12.774777 2.032334 4.675811 0.396619 -2.142225
15.110776 -4.068516 -15.947158 11.907540 4.697377 6.051026 0.722355 -3.038742
17.789673 -3.907093 -11.287273 9.932435 4.772905 3.879903 -0.360204 -2.332743
16.772885 -5.036132 -13.997484 11.372033 3.705138 4.924598 0.405533 -4.756799
17.853767 -2.168901 -12.966450 11.710994 5.122489 4.557664 2.173535 -4.743323
16.676710 -0.999653 -12.289881 8.988158 3.839270 3.973994 3.372427 -7.234721
17.626053 -2.621986 -12.895907 9.736947 5.397634 6.244476 3.943426 -4.612937
17.994861 0.361480 -12.090492 9.128402 6.827386 2.511710 4.305768 -3.776563
18.336847 0.298548 -11.392617 8.218690 4.994213 3.908415 3.416342 -5.226632
19.761355 0.930091 -9.247153 3.649993 5.425925 3.911161 6.841757 -5.933927
21.486057 2.818460 -9.841225 8.100967 6.077002 3.826935 6.255479 -6.096329
19.758445 3.322856 -9.737580 7.528386 3.918738 3.538641 7.796391 -4.125867
20.720857 3.937624 -8.239156 4.418740 2.934681 1.823064 7.366870 -3.814114
21.631585 2.520569 -8.966007 5.953166 3.504751 1.328526 7.938973 -3.369296
21.110114 2.590837 -8.332480 3.669682 3.894303 -1.329688 9.125337 -3.005740
20.762171 4.793002 -7.617240 2.774946 2.064504 -0.236542 8.675723 -2.652759
20.391772 2.030299 -7.523847 2.886662 4.095024 -1.660042 9.585286 -1.292889
22.613895 3.833220 -5.697600 1.385804 1.173600 -2.989710 9.568016 -1.180586
21.170407 4.630799 -5.844795 0.189910 1.414161 -2.834098 9.481460 0.037142
21.796215 6.182245 -3.502556 1.602345 0.581839 -3.299647 9.886367 0.500976
22.710703 7.617606 -3.470559 0.082437 0.940506 -3.604889 12.301766 0.268921
22.781491 6.091614 -4.218382 -2.419245 -1.282746 -5.738067 13.536975 1.710379
22.423570 4.053487 -1.704106 -0.385134 -0.983532 -3.797031 13.865684 2.405720
22.513614 4.889923 -1.939264 -4.931229 -0.432847 -5.351751 13.193190 2.239755
22.019997 5.069751 -0.105321 -3.903666 -3.133817 -4.961442 13.144977 4.188881
20.398277 5.487230 -1.698796 -2.551032 -1.825832 -5.047745 16.301526 3.626157
22.695487 3.516175 0.808990 -5.426744 -3.652316 -4.883471 16.378120 4.488834
21.371157 1.863626 -0.625016 -5.602591 -5.427205 -3.642613 15.309780 5.298657
22.532797 3.045219 0.561336 -6.711942 -3.877375 -3.321220 16.416649 5.764357
21.103324 -0.869163 1.096403 -7.812672 -5.827857 -5.294650 17.401876 5.413070
22.936893 1.807337 2.035429 -7.664488 -7.128093 -2.361035 17.955842 4.658069
19.726300 -0.454104 4.694687 -7.975908 -3.768480 -3.612672 18.012309 6.328179
21.688360 -1.862195 4.245477 -10.361918 -5.798184 -2.445520 15.937678 4.603770
22.935351 -0.128382 3.863115 -9.771199 -6.234785 -2.828054 19.235167 5.842208
20.984852 -0.986188 3.554164 -11.462675 -6.075651 -3.902570 19.192992 4.183988
20.938146 -3.336117 6.101585 -9.571300 -6.339322 -1.443834 19.182021 5.124663
19.418115 -3.375224 6.959419 -11.947999 -4.138730 -1.368333 18.078575 4.292791
21.335132 -2.160290 4.537505 -10.584618 -6.062174 1.959008 18.504418 3.254463
19.546971 -2.668749 9.204729 -11.134629 -3.923880 1.274365 18.892984 1.364720
17.667665 -3.596856 8.563318 -11.789153 -4.822079 -0.485318 20.046925 2.072838
19.756759 -4.332417 8.775646 -12.681277 -3.945646 1.756905 22.120685 0.944425
18.544539 -6.259198 10.646301 -14.320015 -2.046792 2.261536 22.476107 1.792702
20.021254 -4.595805 9.357638 -16.158991 -2.037333 4.532495 21.285106 -0.647927
19.700174 -4.657999 10.330947 -16.310513 -1.021145 4.748715 21.496717 -0.447229
18.507186 -4.615575 10.485851 -15.731083 -0.609715 4.386466 21.978508 -3.058416
17.064039 -3.363317 12.218383 -18.078009 0.388956 5.393254 22.416434 -2.689595
16.031520 -6.743944 11.585133 -17.486259 2.804871 4.601991 20.619543 -2.448103
18.278093 -4.564827 13.660113 -17.249049 2.293641 5.187219 21.224771 -2.953777
16.018164 -3.501158 15.249701 -16.916057 3.279410 4.321574 20.410345 -4.888818
14.696650 -3.976923 12.012697 -18.312100 3.356551 6.638518 23.721797 -4.483277
12.435857 -3.559650 13.852238 -18.498991 2.155306 5.045122 21.197584 -5.782534
15.670841 -1.477134 15.417297 -18.352259 2.584780 5.619110 22.179605 -6.648895
14.696837 -4.226793 16.996704 -18.295124 5.464444 4.076706 22.892797 -6.519605
12.014646 -1.605251 15.615655 -19.555312 5.132720 5.985044 22.623707 -6.870025
12.226982 -0.900562 17.050089 -21.693322 4.438569 2.886073 21.750393 -5.330573
11.556782 0.771976 17.806520 -20.984363 3.888700 3.673920 22.757828 -4.229778
12.294047 1.082389 17.077720 -20.535053 6.906289 2.919746 21.385262 -4.038782
10.835039 0.020022 17.409100 -19.653130 4.169593 1.399886 20.952106 -4.432728
11.096971 0.949877 18.292854 -21.163981 5.353459 -0.567585 19.537106 -3.176004
10.284696 2.869266 17.828451 -18.834685 4.424785 -1.448935 22.217478 -3.973217
8.235631 3.050065 20.040987 -20.591582 4.812756 -1.606513 20.781972 -4.873666
9.518117 2.698909 20.031721 -21.298696 3.994037 -1.786740 21.017367 -1.817521
6.826664 3.646489 21.602871 -21.626176 2.901823 -1.909660 22.947941 -2.785393
8.912413 4.892608 21.287214 -20.617385 2.405680 -2.303796 20.727792 -0.337494
6.044332 4.653047 21.149008 -22.476179 3.619950 -4.676402 20.440358 -0.543660
3.755601 5.350069 18.525888 -22.622580 2.934974 -3.106803 21.072073 1.934679
6.838366 5.310006 21.080778 -22.809650 1.970917 -4.227753 18.110600 2.798770
3.701914 4.568237 21.526329 -20.810971 0.723479 -4.867015 19.585966 3.473024
4.779882 5.230981 18.590416 -19.923449 1.212507 -3.987795 20.634291 2.525900
3.933264 6.388193 21.984539 -21.412617 0.989642 -3.957759 18.612380 3.848835
2.552150 4.508253 21.352188 -22.907522 0.134013 -5.447345 19.030552 3.087278
1.466620 5.943243 23.293179 -21.968852 -3.156087 -6.199629 18.272044 3.723500
1.199857 7.060375 21.555074 -20.610972 -1.158805 -5.228680 18.301577 5.222715
-0.380496 6.454586 20.240714 -21.586791 -3.474984 -3.973040 17.875766 5.164116
-0.339175 4.529930 23.750228 -21.788277 -3.277626 -2.825078 15.539163 5.500836
-2.333202 3.636508 23.442479 -22.370783 -4.041002 -4.549647 17.830445 7.065941
-1.835657 2.790548 22.951601 -21.091855 -3.357685 -2.359470 17.375937 6.635038
-2.627461 2.958549 21.686472 -20.062329 -5.413623 -1.845259 14.696525 5.479704
-2.778276 1.194129 23.439370 -21.582692 -6.146496 -1.971524 16.291014 4.273515
-4.560331 0.576075 22.502610 -21.320594 -5.475634 -0.899507 15.022471 1.576743
-3.458170 -0.143535 22.583967 -19.545535 -5.133473 -2.233965 15.751806 5.085898
-5.295840 -1.374719 22.090798 -19.491475 -6.015085 0.206048 14.692482 6.332948
-6.333068 -1.220187 21.148524 -18.024755 -5.143915 1.193749 13.050872 1.626588
-5.818162 -2.323933 22.787835 -18.899873 -5.657234 2.794556 12.755562 2.292422
-7.196420 -2.419003 22.838426 -18.122648 -5.420145 3.821093 11.864342 1.966912
-8.789896 -3.820577 24.206456 -18.072384 -4.157132 2.402880 12.809753 2.912788
-8.983910 -3.026159 22.143276 -17.955999 -4.899248 3.273324 9.671664 2.038456
-8.957732 -2.750719 21.227768 -16.510083 -3.852234 3.701668 11.841404 1.049776
-10.732826 -3.992276 20.169597 -17.957122 -1.973585 3.503707 9.754291 -0.561177
-10.420895 -6.243607 19.492707 -15.823879 -2.751675 3.404311 10.680794 0.060197
-11.406201 -4.853176 19.497614 -15.160317 -0.773192 5.185831 8.760347 -1.616921
-11.235791 -6.502313 20.100147 -16.101045 -3.084559 6.100341 7.585529 -2.151036
-9.905935 -4.622345 20.014260 -15.781401 -2.599457 7.912248 6.988323 -2.077748
-12.357245 -4.818997 19.134871 -13.891503 -0.745507 3.689947 5.047596 -3.001484
-13.669275 -5.206928 20.685929 -12.807026 1.474525 6.242217 4.952646 -2.048536
-14.542112 -5.651398 20.146643 -13.871796 0.628688 4.794137 6.223329 -2.721795
-16.164098 -2.846624 20.234911 -12.854007 1.269964 3.194681 5.516500 -4.764145
-13.390284 -3.143956 18.250804 -11.379137 2.730286 4.888970 4.360662 -5.317285
-15.151090 -3.793412 17.737732 -11.264953 3.931019 2.793442 2.635933 -7.185707
-15.133966 -3.202547 17.493720 -10.951800 3.865181 2.582500 3.136206 -2.833295
-17.033797 -0.627560 17.349310 -9.470851 2.954672 2.570275 3.613499 -5.298461
-16.627477 -0.529868 18.549851 -9.534178 4.468027 1.909592 2.492526 -5.806805
-16.989610 -3.025733 17.707633 -10.622942 5.374751 0.208117 1.109311 -4.819053
-17.212763 -0.817466 17.459257 -10.646234 5.257145 0.574813 0.268511 -4.770745
-20.197750 0.775143 15.543385 -7.346943 5.398095 -0.733937 -0.631686 -4.231323
-17.801776 2.672610 15.414613 -7.781750 5.499858 -4.024114 -0.737885 -3.075412
-17.392912 3.907046 16.334003 -7.641159 5.673669 -2.009387 -2.649676 -2.864649
-21.219686 1.725582 13.578451 -4.182871 4.397778 -2.426534 -2.936594 -2.289744
-19.314526 2.029240 14.536857 -4.324496 7.219734 -2.353926 -3.217929 -2.137031
-18.981815 5.119273 13.239027 -3.615545 4.479445 -5.061473 -4.174230 -1.988220
-19.809220 5.520388 13.548876 -3.210140 5.427910 -5.495562 -5.817463 -0.856768
-21.247190 3.292176 11.929337 -2.161951 5.275293 -3.905303 -4.601526 -0.472253
-20.902708 3.429482 10.787273 -1.963906 4.027698 -5.933557 -6.022077 1.439493
-19.596816 4.812428 10.394241 0.081119 2.936000 -5.750046 -7.717087 -0.323799
-21.654329 4.844160 10.119753 0.061893 3.069722 -3.771087 -6.849489 2.518676
-21.215237 4.601270 9.580072 0.338580 3.950200 -4.815334 -8.304545 2.637348
-21.999234 4.382491 8.407015 -0.369571 1.967771 -6.461059 -7.686794 3.161586
-22.955505 3.689523 7.609223 0.476009 -0.164526 -3.331957 -7.683682 2.977208
-23.015492 5.754779 9.290967 0.491181 0.142938 -6.030979 -9.319502 5.006496
-20.943254 5.560733 6.595314 5.206143 -1.199943 -5.259037 -9.768900 5.662750
-22.617200 3.609313 8.222655 4.832899 -2.489524 -3.255568 -9.587435 5.180476
-22.063385 4.486226 5.783228 6.002723 -2.205618 -1.236620 -13.010059 4.646687
-22.944955 3.951971 4.156876 4.443157 -1.692114 -2.434622 -13.442646 4.871205
-20.595043 2.418128 5.436263 7.519675 -2.533760 -3.438686 -13.872460 6.373883
-21.416293 2.064475 4.345119 7.829268 -4.585677 -1.227267 -15.950158 4.636293
-21.838359 -0.182546 4.130324 8.271990 -4.268072 0.289112 -13.889138 6.120908
-21.292147 1.133574 3.381228 8.460506 -4.977057 0.899470 -12.955733 5.830465
-20.343617 0.661472 2.324066 7.543532 -5.481056 0.812964 -14.351698 2.701616
-22.198690 0.087736 0.606710 8.946279 -5.564901 1.404126 -14.538339 4.579640
-22.276356 -1.656241 1.463015 9.332637 -3.988228 3.756820 -17.441102 3.714285
-21.816999 -0.911893 0.768758 9.576743 -4.819881 4.760798 -17.026013 0.629395
-22.903336 -1.726716 -2.405649 13.103039 -6.962452 3.959533 -17.718696 1.009814
-23.262693 -5.650098 -2.525649 11.818412 -5.050293 3.131440 -17.796683 1.345558
-19.764320 -2.529922 -2.733191 11.184641 -3.704699 5.966924 -17.335372 0.118901
-20.828599 -4.853017 -2.095791 12.793129 -4.308388 5.047527 -19.203192 0.269064
-21.008251 -4.433433 -2.795652 13.946439 -4.437185 4.205030 -20.134260 -1.908470
-20.457627 -4.152463 -4.601374 14.355549 -3.360388 6.155593 -19.525033 0.786713
-19.897411 -3.831836 -4.781228 12.170593 -1.320192 5.675984 -19.692130 -2.008627
-20.221268 -5.246902 -3.470971 14.305454 -3.282540 5.869497 -19.757145 -2.876635
-18.322049 -3.078888 -6.299190 15.379250 -2.371520 5.247976 -18.670728 -3.105068
-19.386979 -2.241580 -4.677189 18.019805 -2.042478 4.961166 -19.455204 -3.169925
-18.011512 -7.734395 -7.637204 17.697859 -1.479210 3.995464 -19.778748 -4.390847
-19.259080 -5.099462 -9.213596 17.182235 -1.973231 3.256514 -20.410402 -3.016675
-18.571282 -5.137499 -8.744205 16.434172 1.076259 5.450317 -22.399600 -4.632875
-16.938904 -3.271421 -10.733227 18.719288 0.348559 3.175077 -21.950521 -4.174917
-16.025545 -2.673165 -11.354781 18.466803 0.644901 3.093182 -20.743487 -6.072661
-17.593560 -1.128107 -9.956052 18.610527 -0.479563 1.137391 -21.863840 -6.333247
-17.251105 -2.213994 -10.364060 18.261922 4.898801 0.893313 -21.797431 -4.355984
-14.742174 -2.441373 -9.798280 20.660353 3.017747 -2.284204 -21.376504 -4.828078
-16.350432 -2.782292 -11.242776 19.728128 3.894454 -0.749072 -20.105208 -3.773301
-13.440794 -1.157947 -10.811227 18.842089 5.024215 -0.331577 -21.943199 -5.494828
-14.738981 -1.273735 -11.484641 19.568356 6.374439 -3.778342 -21.386930 -4.505367
-13.286085 0.693627 -11.537962 20.272546 5.395028 -3.762043 -22.411479 -2.905359
-14.289284 0.905232 -14.847531 19.629016 6.148279 -4.619160 -21.855092 -2.721866
-11.749288 1.090450 -15.047086 19.519782 6.910894 -3.649877 -22.226116 -2.805822
-12.275499 1.023813 -14.521006 20.980502 6.145561 -5.194672 -21.054631 -0.337760
-13.766575 5.452335 -14.259360 21.139123 5.864942 -4.174562 -21.702272 0.379116
-12.949096 3.446885 -15.138607 22.113890 6.357628 -4.650661 -20.772210 -1.550335
-8.925447 4.779209 -15.049361 20.971537 5.461238 -5.796859 -21.542777 -0.327864
-10.947581 5.780935 -16.364983 22.566894 3.878307 -6.124426 -21.340214 2.408494
-9.243837 4.328570 -17.590336 22.898589 5.457949 -4.583530 -22.841061 0.308383
-7.168344 5.277985 -17.332495 21.612237 3.730895 -3.755413 -20.848662 2.513044
-8.583612 4.816248 -18.522649 23.212602 3.929642 -5.310335 -21.791619 2.672561
-7.439628 5.173788 -18.899058 20.380793 2.638187 -4.926824 -21.615953 5.178388
-7.592837 5.324074 -17.695104 19.712317 1.853164 -5.484619 -20.876203 3.102179
-7.452616 6.869885 -18.252009 23.087266 0.811042 -3.675079 -20.601405 5.672832
-4.887860 4.230518 -19.505333 21.479472 0.213692 -0.821562 -21.424761 4.819271
-3.834281 3.878642 -20.041093 22.222620 0.460036 -2.517402 -21.962135 4.814971
-3.798570 4.328142 -20.206765 20.392158 -2.019894 -2.002749 -22.148917 3.357560
-2.884861 3.455328 -20.571264 22.983849 -2.533208 1.503581 -20.730719 4.831743
-4.030948 3.637962 -21.809175 23.962103 -2.945698 1.148918 -20.225584 5.778375
-2.466438 2.643701 -19.474370 20.416297 -2.758151 0.501549 -19.651783 4.640074
1.320865 1.630535 -21.330450 21.137688 -5.667782 0.621988 -21.071402 4.327722
-1.605321 1.627364 -22.136363 20.892386 -4.413761 4.427539 -18.834336 3.391420
1.120718 1.484228 -22.209179 19.527577 -2.684162 1.724545 -18.655536 4.599964
1.267974 -0.415759 -19.632342 19.319827 -4.860226 5.806329 -17.702313 2.814871
0.795165 -0.570214 -22.244144 21.657299 -4.816704 2.805364 -16.166307 3.032518
3.177142 -0.879184 -21.193979 19.488634 -5.464886 2.920534 -15.898399 2.491680
2.500591 -1.517921 -21.831908 20.651953 -4.566252 5.527053 -17.361890 4.047121
2.409812 -3.062771 -23.195533 18.238818 -5.809336 6.642652 -16.214747 -0.087374
4.785918 -2.112851 -21.463535 17.934800 -5.217346 5.667275 -15.743773 0.311894
5.759108 -4.176942 -22.580056 18.395444 -5.382505 4.644727 -15.591430 -0.288790
5.763364 -5.753145 -21.703748 18.320847 -2.652000 3.760229 -15.740878 0.390403
5.003792 -3.038069 -22.255769 18.293219 -3.874692 4.443333 -14.522528 -2.893468
7.559157 -5.691315 -20.059594 16.648048 -4.189609 3.604081 -14.541058 -1.108125
7.407686 -4.844694 -22.175642 19.016302 -1.228841 5.935266 -14.693902 -2.056534
8.112957 -4.780149 -21.432632 16.919005 -1.238080 3.803812 -11.130464 -2.775793
8.840666 -4.859622 -22.238783 15.130487 -2.952856 2.383604 -11.035865 -2.750397
9.657308 -4.699346 -22.827117 14.338462 -2.773358 2.327459 -11.664496 -5.983273
9.432233 -5.724802 -22.503354 14.998537 -3.252783 0.504617 -10.403140 -2.590484
9.408888 -3.251721 -22.705329 15.383728 -3.038709 2.300559 -8.167467 -4.245951
10.682895 -3.773658 -22.452924 14.372335 0.728631 -0.023494 -9.149292 -5.400786
12.193296 -5.538200 -21.410438 12.613741 2.075551 -0.792426 -9.702948 -5.604435
14.743631 -1.744495 -21.349645 12.022095 -0.351641 -0.138539 -9.025819 -3.292867
12.932874 -1.288318 -19.490839 13.133870 2.365464 -2.517570 -4.859531 -6.257408
14.259227 -2.302641 -21.184115 11.497797 2.792976 -2.706751 -6.215892 -4.711886
16.242531 -2.365971 -21.015065 9.282103 1.967268 -1.882760 -5.922957 -5.169688
14.977054 -2.337857 -20.231305 10.257820 4.469196 -2.967700 -5.752873 -3.247452
14.138768 -0.384467 -20.471652 8.626063 3.175937 -5.275241 -3.976148 -4.730180
12.201199 1.207976 -19.216062 9.199143 2.368937 -4.394186 -5.106270 -2.913585
14.994282 1.878001 -19.087967 7.900340 4.589691 -5.487584 -4.211933 -3.365025
17.948450 2.227169 -18.665196 5.541514 4.663892 -3.157975 -2.989287 -0.646849
17.014921 4.236280 -18.127435 6.221622 6.701939 -3.377559 -2.204879 -2.330656
16.330203 1.794571 -19.650243 5.388490 6.661410 -6.293136 -2.227625 -0.594965
17.168771 3.659103 -18.652925 7.057811 5.052401 -5.166203 -1.821017 -1.049627
17.940821 3.789004 -17.789681 4.709831 6.512371 -4.533235 0.160415 0.701755
19.907188 4.264308 -15.574113 5.484828 3.984851 -4.424679 -0.001420 1.552891
19.836627 5.803626 -15.197451 3.438551 4.099282 -4.686685 1.305743 2.208768
19.503224 6.655490 -15.932268 1.624103 4.631503 -2.896777 0.058873 -0.563046
19.502196 6.163745 -14.734891 3.541477 5.354099 -5.115235 3.209757 3.173022
18.846395 4.016731 -15.185054 1.078729 2.373732 -3.588688 2.968160 5.470596
21.437375 5.055818 -13.980844 0.499130 2.604354 -0.875844 2.795295 3.511946
21.334350 4.874270 -15.189667 -0.019936 2.425703 0.426783 3.202112 5.100891
22.195402 4.177617 -14.736036 0.170225 1.606261 -1.092447 5.033619 5.336183
21.538925 3.307190 -11.113854 -2.730545 1.726944 -1.349811 6.394814 4.591025
22.506568 4.126126 -11.146295 -2.053821 -0.617488 0.042158 5.307791 6.163479
21.531323 3.141424 -13.680576 -4.521834 -1.167828 1.836627 5.079244 6.654876
20.981818 6.342736 -10.006653 -4.896900 -0.220318 0.566381 8.232889 4.221488
22.809690 3.255968 -10.357004 -5.019368 -1.334404 3.624442 8.696733 5.154040
22.105061 4.058916 -10.425451 -4.157437 -3.314866 5.007122 10.871601 4.209620
21.983470 2.121671 -8.245734 -6.720205 -2.965900 4.158792 9.608815 4.185166
21.490420 0.748005 -8.545222 -5.884533 -2.889876 5.459097 10.775341 4.675859
22.705527 -1.557171 -7.020457 -8.350977 -2.577117 2.978396 10.598286 4.134754
22.788210 -0.535283 -8.071055 -6.809325 -1.582981 5.428422 11.715434 3.214220
23.197878 -0.391408 -6.342850 -9.883181 -5.142384 4.630393 11.315753 3.513494
23.328549 -0.649422 -5.788802 -9.534489 -5.532298 5.466427 14.392927 0.808314
23.197892 -2.900276 -6.535117 -8.788320 -4.592284 5.788463 12.412166 1.896682
22.416714 -4.482672 -5.900228 -10.135293 -5.727851 5.389109 12.268677 -0.407574
22.112688 -2.699726 -4.121267 -11.081970 -5.345445 3.990981 14.108824 -1.214538
20.929597 -2.258245 -3.332517 -13.106260 -5.060984 4.076838 15.377771 -2.201178
22.039095 -5.142598 -3.646308 -11.815055 -3.591093 4.444152 14.262916 -1.507429
20.876887 -5.595973 -2.327379 -14.214510 -4.138994 4.926741 16.336738 -2.904056
19.924194 -2.339753 -1.357278 -14.445283 -4.714806 2.105538 15.728995 -1.053576
23.678970 -5.057289 0.629171 -14.163626 -3.731546 2.718240 18.113490 -4.750987
22.084525 -6.316416 0.395195 -13.333914 -3.417497 2.346933 16.714163 -3.725585
20.599026 -6.267252 1.462542 -15.433788 -2.972846 0.043160 16.351489 -4.144895
20.409765 -5.141221 1.482418 -15.675626 -2.951448 0.738908 18.321200 -6.161461
22.082314 -5.437143 0.311773 -17.968155 -0.346054 -1.557641 18.889867 -4.122853
21.522572 -6.561631 1.964778 -16.549300 -1.314737 -0.206418 19.037521 -3.963827
20.420336 -4.103542 2.579362 -18.601394 1.378770 -1.434181 20.297327 -4.444426
19.126891 -3.012581 2.210399 -17.304271 1.050472 -3.151590 19.527779 -5.119171
18.019813 -2.980602 5.385911 -17.172110 1.340236 -3.275609 19.759877 -6.001073
18.553552 -1.455062 4.553066 -18.933547 1.538724 -3.142945 19.307284 -5.357327
20.095131 -1.384145 4.726365 -18.985563 3.795190 -4.071396 19.534640 -3.767477
18.416683 -1.825679 6.201396 -19.230783 3.280319 -4.611666 20.473374 -4.162247
16.760087 -1.228811 7.660509 -20.087828 3.650292 -4.829527 21.708975 -3.894410
17.411011 1.138786 8.752253 -20.057714 1.885502 -5.078628 23.475861 -2.362081
15.819847 0.863451 8.139871 -19.988482 3.165680 -6.186171 21.761898 -3.756285
15.691409 2.794294 7.860881 -20.888688 5.469173 -4.254927 20.193147 -2.734115
12.424975 0.522835 9.124672 -19.750683 4.658471 -7.343858 22.605971 -2.245938
